SatelliteID,TaskID,OrbitNum,Priority,RecordRatio,WriteSpeed,ImageNum,StationID,WindowID,IsShadow,CameraType,WinBeginTime,WinEndTime,Duration,PitchAngleList,RollAngleList,YawAngleList
3,1,7792,780000,2.3,2.026,1,,,0,CCD,119398,119476,78,0,-17.774,0
3,2,7792,450000,2.3,2.026,1,,,0,CCD,119400,119445,45,0,-0.356,0
3,3,7792,390000,2.3,2.026,1,,,0,CCD,119400,119439,39,0,-3.584,0
3,4,7792,530000,2.3,2.026,1,,,0,CCD,119403,119456,53,0,7.184,0
3,5,7792,740000,2.3,2.026,1,,,0,CCD,119410,119484,74,0,-24.757,0
3,6,7792,670000,2.3,2.026,1,,,0,CCD,119418,119485,67,0,-23.79,0
3,7,7792,600000,2.3,2.026,1,,,0,CCD,119426,119486,60,0,-22.806,0
3,8,7792,540000,2.3,2.026,1,,,0,CCD,119433,119487,54,0,-21.844,0
3,9,7792,480000,2.3,2.026,1,,,0,CCD,119441,119489,48,0,-20.824,0
3,10,7792,400000,2.3,2.026,1,,,0,CCD,119449,119489,40,0,-19.787,0
3,11,7792,300000,2.3,2.026,1,,,0,CCD,119459,119489,30,0,-18.723,0
3,12,7792,300000,2.3,2.026,1,,,0,CCD,119462,119492,30,0,-17.741,0
3,13,7792,230000,2.3,2.026,1,,,0,CCD,119470,119493,23,0,-16.66,0
3,14,7792,160000,2.3,2.026,1,,,0,CCD,119478,119494,16,0,-15.568,0
3,15,7792,90000,2.3,2.026,1,,,0,CCD,119485,119494,9,0,-14.504,0
3,16,7792,50000,2.3,2.026,1,,,0,CCD,119493,119498,5,0,-14.316,0
3,17,7792,70000,2.3,2.026,1,,,0,CCD,119560,119567,7,0,24.324,0
3,18,7792,70000,2.3,2.026,1,,,0,CCD,119560,119567,7,0,23.456,0
3,19,7793,50000,2.3,2.026,1,,,0,CCD,124762,124936,5,45;44.73;44.431;44.127;43.82;43.508;43.192;42.871;42.545;42.215;41.881;41.541;41.197;40.848;40.493;40.134;39.77;39.401;39.026;38.646;38.261;37.871;37.475;37.073;36.666;36.254;35.835;35.411;34.982;34.546;34.105;33.657;33.204;32.745;32.279;31.808;31.33;30.846;30.357;29.86;29.358;28.85;28.335;27.814;27.286;26.753;26.213;25.666;25.114;24.555;23.991;23.419;22.842;22.259;21.67;21.075;20.473;19.866;19.254;18.635;18.011;17.381;16.746;16.106;15.461;14.811;14.155;13.495;12.831;12.162;11.489;10.811;10.13;9.445;8.757;8.065;7.37;6.672;5.972;5.269;4.564;3.857;3.149;2.438;1.727;1.014;0.301;-0.413;-1.127;-1.841;-2.555;-3.268;-3.98;-4.692;-5.402;-6.111;-6.818;-7.523;-8.226;-8.927;-9.625;-10.32;-11.012;-11.7;-12.385;-13.067;-13.744;-14.418;-15.087;-15.752;-16.412;-17.068;-17.718;-18.364;-19.004;-19.639;-20.269;-20.893;-21.512;-22.125;-22.732;-23.334;-23.929;-24.518;-25.102;-25.679;-26.25;-26.815;-27.374;-27.926;-28.472;-29.012;-29.545;-30.073;-30.594;-31.108;-31.616;-32.119;-32.614;-33.104;-33.587;-34.064;-34.535;-35;-35.459;-35.912;-36.358;-36.799;-37.234;-37.663;-38.086;-38.504;-38.916;-39.322;-39.722;-40.117;-40.507;-40.891;-41.269;-41.643;-42.011;-42.374;-42.732;-43.085;-43.433;-43.776;-44.114;-44.447;-44.776;-45,-22.901;-22.888;-22.874;-22.859;-22.844;-22.829;-22.813;-22.797;-22.781;-22.764;-22.747;-22.73;-22.712;-22.694;-22.676;-22.657;-22.638;-22.619;-22.599;-22.579;-22.559;-22.538;-22.517;-22.496;-22.474;-22.452;-22.43;-22.407;-22.384;-22.361;-22.337;-22.313;-22.289;-22.264;-22.239;-22.214;-22.188;-22.162;-22.135;-22.109;-22.082;-22.054;-22.027;-21.998;-21.97;-21.941;-21.912;-21.883;-21.853;-21.823;-21.792;-21.762;-21.731;-21.699;-21.667;-21.635;-21.603;-21.57;-21.537;-21.504;-21.47;-21.436;-21.401;-21.367;-21.331;-21.296;-21.26;-21.224;-21.188;-21.151;-21.114;-21.077;-21.039;-21.001;-20.963;-20.924;-20.885;-20.846;-20.806;-20.767;-20.726;-20.686;-20.645;-20.604;-20.563;-20.521;-20.479;-20.436;-20.394;-20.351;-20.308;-20.264;-20.22;-20.176;-20.132;-20.087;-20.042;-19.997;-19.951;-19.905;-19.859;-19.813;-19.766;-19.719;-19.672;-19.624;-19.577;-19.529;-19.48;-19.432;-19.383;-19.334;-19.285;-19.235;-19.185;-19.135;-19.085;-19.034;-18.983;-18.932;-18.881;-18.829;-18.777;-18.725;-18.673;-18.62;-18.568;-18.515;-18.462;-18.408;-18.354;-18.301;-18.247;-18.192;-18.138;-18.083;-18.028;-17.973;-17.918;-17.862;-17.807;-17.751;-17.695;-17.639;-17.582;-17.526;-17.469;-17.412;-17.355;-17.297;-17.24;-17.182;-17.125;-17.067;-17.009;-16.95;-16.892;-16.833;-16.775;-16.716;-16.657;-16.598;-16.538;-16.479;-16.42;-16.36;-16.3;-16.24;-16.18;-16.139,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3,20,7793,70000,2.3,2.026,1,,,0,CCD,124763,124939,7,45;44.963;44.664;44.362;44.055;43.743;43.427;43.107;42.782;42.452;42.118;41.779;41.435;41.086;40.732;40.373;40.009;39.64;39.265;38.885;38.5;38.11;37.714;37.312;36.905;36.492;36.074;35.649;35.219;34.783;34.341;33.893;33.439;32.979;32.513;32.041;31.563;31.078;30.587;30.09;29.586;29.076;28.56;28.038;27.509;26.974;26.432;25.884;25.33;24.769;24.202;23.629;23.05;22.464;21.873;21.275;20.671;20.061;19.446;18.824;18.197;17.565;16.927;16.283;15.634;14.981;14.322;13.658;12.99;12.317;11.64;10.959;10.274;9.585;8.892;8.196;7.497;6.795;6.09;5.383;4.673;3.962;3.248;2.533;1.817;1.1;0.382;-0.337;-1.055;-1.774;-2.493;-3.211;-3.928;-4.644;-5.359;-6.073;-6.785;-7.495;-8.202;-8.907;-9.61;-10.309;-11.005;-11.698;-12.388;-13.073;-13.755;-14.433;-15.106;-15.775;-16.439;-17.098;-17.752;-18.401;-19.045;-19.684;-20.317;-20.945;-21.566;-22.182;-22.793;-23.397;-23.995;-24.587;-25.173;-25.753;-26.326;-26.893;-27.454;-28.009;-28.557;-29.099;-29.634;-30.163;-30.686;-31.202;-31.712;-32.215;-32.713;-33.204;-33.688;-34.166;-34.639;-35.104;-35.564;-36.018;-36.466;-36.907;-37.343;-37.772;-38.196;-38.614;-39.027;-39.433;-39.834;-40.229;-40.619;-41.004;-41.382;-41.756;-42.124;-42.488;-42.846;-43.198;-43.546;-43.889;-44.227;-44.561;-44.889;-45,-22.022;-22.021;-22.005;-21.989;-21.973;-21.956;-21.939;-21.922;-21.905;-21.887;-21.869;-21.85;-21.831;-21.812;-21.793;-21.773;-21.753;-21.732;-21.711;-21.69;-21.669;-21.647;-21.625;-21.602;-21.58;-21.557;-21.533;-21.509;-21.485;-21.461;-21.436;-21.411;-21.386;-21.36;-21.334;-21.308;-21.281;-21.254;-21.226;-21.199;-21.171;-21.142;-21.113;-21.084;-21.055;-21.025;-20.995;-20.965;-20.934;-20.903;-20.872;-20.84;-20.808;-20.776;-20.743;-20.71;-20.677;-20.643;-20.61;-20.575;-20.541;-20.506;-20.471;-20.435;-20.399;-20.363;-20.326;-20.29;-20.253;-20.215;-20.177;-20.139;-20.101;-20.062;-20.023;-19.984;-19.944;-19.905;-19.864;-19.824;-19.783;-19.742;-19.7;-19.659;-19.617;-19.574;-19.532;-19.489;-19.446;-19.402;-19.359;-19.315;-19.27;-19.226;-19.181;-19.136;-19.09;-19.045;-18.999;-18.952;-18.906;-18.859;-18.812;-18.765;-18.717;-18.669;-18.621;-18.573;-18.524;-18.475;-18.426;-18.377;-18.327;-18.278;-18.227;-18.177;-18.127;-18.076;-18.025;-17.973;-17.922;-17.87;-17.818;-17.766;-17.714;-17.661;-17.608;-17.555;-17.502;-17.449;-17.395;-17.341;-17.287;-17.233;-17.178;-17.124;-17.069;-17.014;-16.959;-16.903;-16.848;-16.792;-16.736;-16.68;-16.624;-16.568;-16.511;-16.454;-16.397;-16.34;-16.283;-16.226;-16.168;-16.111;-16.053;-15.995;-15.937;-15.878;-15.82;-15.762;-15.703;-15.644;-15.586;-15.527;-15.467;-15.408;-15.349;-15.29;-15.23;-15.21,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
