SatelliteID,TaskID,OrbitNum,Priority,RecordRatio,WriteSpeed,ImageNum,StationID,WindowID,IsShadow,CameraType,WinBeginTime,WinEndTime,Duration,PitchAngleList,RollAngleList,YawAngleList
3,1,7869,50000,2.3,2.026,1,,,0,CCD,553210,553215,5,0,-4.994,0
3,2,7869,50000,2.3,2.026,1,,,0,CCD,553210,553215,5,0,-7.135,0
3,3,7869,50000,2.3,2.026,1,,,0,CCD,553211,553216,5,0,-6.021,0
3,4,7869,70000,2.3,2.026,1,,,0,CCD,553212,553219,7,0,-2.834,0
3,5,7869,60000,2.3,2.026,1,,,0,CCD,553213,553219,6,0,-0.661,0
3,6,7869,510000,2.3,2.026,1,,,0,CCD,553215,553266,51,0,-24.704,0
3,7,7869,50000,2.3,2.026,1,,,0,CCD,553215,553220,5,0,1.452,0
3,8,7869,50000,2.3,2.026,1,,,0,CCD,553215,553220,5,0,0.451,0
3,9,7869,410000,2.3,2.026,1,,,0,CCD,553219,553260,41,0,-22.943,0
3,10,7869,420000,2.3,2.026,1,,,0,CCD,553219,553261,42,0,-23.832,0
3,11,7869,50000,2.3,2.026,1,,,0,CCD,553219,553224,5,0,21.369,0
3,12,7869,50000,2.3,2.026,1,,,0,CCD,553219,553224,5,0,21.269,0
3,13,7869,90000,2.3,2.026,1,,,0,CCD,553220,553229,9,0,18.129,0
3,14,7869,90000,2.3,2.026,1,,,0,CCD,553220,553229,9,0,17.873,0
3,15,7869,570000,2.3,2.026,1,,,0,CCD,553220,553277,57,0,24.029,0
3,16,7869,560000,2.3,2.026,1,,,0,CCD,553220,553276,56,0,23.149,0
3,17,7869,380000,2.3,2.026,1,,,0,CCD,553220,553258,38,0,22.283,0
3,18,7869,410000,2.3,2.026,1,,,0,CCD,553221,553262,41,0,-21.997,0
3,19,7869,80000,2.3,2.026,1,,,0,CCD,553221,553229,8,0,16.926,0
3,20,7869,560000,2.3,2.026,1,,,0,CCD,553221,553277,56,0,24.921,0
3,21,7869,400000,2.3,2.026,1,,,0,CCD,553222,553262,40,0,-21.079,0
3,22,7869,50000,2.3,2.026,1,,,0,CCD,553225,553230,5,0,7.854,0
3,23,7869,50000,2.3,2.026,1,,,0,CCD,553225,553230,5,0,6.782,0
3,24,7869,50000,2.3,2.026,1,,,0,CCD,553225,553230,5,0,5.686,0
3,25,7869,50000,2.3,2.026,1,,,0,CCD,553225,553230,5,0,4.615,0
3,26,7869,50000,2.3,2.026,1,,,0,CCD,553225,553230,5,0,3.542,0
3,27,7869,50000,2.3,2.026,1,,,0,CCD,553225,553230,5,0,2.479,0
3,28,7869,50000,2.3,2.026,1,,,0,CCD,553225,553230,5,0,1.4,0
3,29,7869,50000,2.3,2.026,1,,,0,CCD,553225,553230,5,0,0.31,0
3,30,7869,50000,2.3,2.026,1,,,0,CCD,553225,553230,5,0,9.611,0
3,31,7869,50000,2.3,2.026,1,,,0,CCD,553225,553230,5,0,8.913,0
3,32,7869,50000,2.3,2.026,1,,,0,CCD,553225,553230,5,0,21.357,0
3,33,7869,50000,2.3,2.026,1,,,0,CCD,553225,553230,5,0,21.247,0
3,34,7869,50000,2.3,2.026,1,,,0,CCD,553226,553231,5,0,-0.782,0
3,35,7869,230000,2.3,2.026,1,,,0,CCD,553230,553253,23,0,12.138,0
3,36,7869,230000,2.3,2.026,1,,,0,CCD,553230,553253,23,0,11.351,0
3,37,7869,440000,2.3,2.026,1,,,0,CCD,553231,553275,44,0,22.026,0
3,38,7869,350000,2.3,2.026,1,,,0,CCD,553231,553266,35,0,21.113,0
3,39,7869,340000,2.3,2.026,1,,,0,CCD,553232,553266,34,0,9.242,0
3,40,7869,330000,2.3,2.026,1,,,0,CCD,553232,553265,33,0,7.128,0
3,41,7869,340000,2.3,2.026,1,,,0,CCD,553232,553266,34,0,10.334,0
3,42,7869,320000,2.3,2.026,1,,,0,CCD,553233,553265,32,0,8.213,0
3,43,7869,60000,2.3,2.026,1,,,0,CCD,553234,553240,6,0,20.191,0
3,44,7869,60000,2.3,2.026,1,,,0,CCD,553234,553240,6,0,19.749,0
