SatelliteID,TaskID,OrbitNum,Priority,RecordRatio,WriteSpeed,ImageNum,StationID,WindowID,IsShadow,CameraType,WinBeginTime,WinEndTime,Duration,PitchAngleList,RollAngleList,YawAngleList
2,1,13557,50000,2.3,2.026,1,,,0,CCD,465206,465211,5,0,20.974,0
2,2,13557,50000,2.3,2.026,1,,,0,CCD,465207,465212,5,0,21.916,0
2,3,13557,50000,2.3,2.026,1,,,0,CCD,465208,465213,5,0,22.732,0
2,4,13557,50000,2.3,2.026,1,,,0,CCD,465222,465227,5,0,-3.13,0
2,5,13557,50000,2.3,2.026,1,,,0,CCD,465222,465227,5,0,-3.75,0
2,6,13557,50000,2.3,2.026,1,,,0,CCD,465222,465227,5,0,-4.814,0
2,7,13557,50000,2.3,2.026,1,,,0,CCD,465222,465227,5,0,-5.884,0
2,8,13557,50000,2.3,2.026,1,,,0,CCD,465222,465227,5,0,-6.963,0
2,9,13557,50000,2.3,2.026,1,,,0,CCD,465222,465227,5,0,-8.044,0
2,10,13557,50000,2.3,2.026,1,,,0,CCD,465222,465227,5,0,-9.103,0
2,11,13557,50000,2.3,2.026,1,,,0,CCD,465223,465228,5,0,-10.165,0
2,12,13557,50000,2.3,2.026,1,,,0,CCD,465223,465228,5,0,-11.206,0
2,13,13557,100000,2.3,2.026,1,,,0,CCD,465247,465257,10,0,44.218,0
2,14,13557,370000,2.3,2.026,1,,,0,CCD,465260,465297,37,0,-24.871,0
2,15,13557,50000,2.3,2.026,1,,,0,CCD,465263,465268,5,0,-12.928,0
2,16,13557,50000,2.3,2.026,1,,,0,CCD,465264,465269,5,0,-11.864,0
2,17,13557,50000,2.3,2.026,1,,,0,CCD,465265,465270,5,0,-11.892,0
2,18,13557,370000,2.3,2.026,1,,,0,CCD,465266,465303,37,0,-16.74,0
2,19,13557,500000,2.3,2.026,1,,,0,CCD,465266,465316,50,0,-17.722,0
2,20,13557,500000,2.3,2.026,1,,,0,CCD,465266,465316,50,0,-18.683,0
2,21,13557,70000,2.3,2.026,1,,,0,CCD,465266,465273,7,0,-19.568,0
2,22,13557,70000,2.3,2.026,1,,,0,CCD,465266,465273,7,0,-19.741,0
2,23,13557,50000,2.3,2.026,1,,,0,CCD,465266,465271,5,0,-20.676,0
2,24,13557,360000,2.3,2.026,1,,,0,CCD,465267,465303,36,0,-15.775,0
2,25,13557,350000,2.3,2.026,1,,,0,CCD,465268,465303,35,0,-14.779,0
2,26,13557,360000,2.3,2.026,1,,,0,CCD,465269,465305,36,0,-13.761,0
2,27,13557,110000,2.3,2.026,1,,,0,CCD,465272,465283,11,0,24.569,0
2,28,13557,90000,2.3,2.026,1,,,0,CCD,465272,465281,9,0,23.708,0
2,29,13557,90000,2.3,2.026,1,,,0,CCD,465272,465281,9,0,22.825,0
2,30,13557,90000,2.3,2.026,1,,,0,CCD,465272,465281,9,0,21.878,0
2,31,13557,70000,2.3,2.026,1,,,0,CCD,465273,465280,7,0,20.969,0
