SatelliteID,TaskID,OrbitNum,Priority,RecordRatio,WriteSpeed,ImageNum,StationID,WindowID,IsShadow,CameraType,WinBeginTime,WinEndTime,Duration,PitchAngleList,RollAngleList,YawAngleList
1,1,13482,50000,2.3,2.026,1,,,0,CCD,34709,34714,5,0,5.716,0
1,2,13482,80000,2.3,2.026,1,,,0,CCD,34710,34718,8,0,8.979,0
1,3,13482,50000,2.3,2.026,1,,,0,CCD,34710,34715,5,0,7.916,0
1,4,13482,50000,2.3,2.026,1,,,0,CCD,34710,34715,5,0,6.84,0
1,5,13482,50000,2.3,2.026,1,,,0,CCD,34710,34715,5,0,4.667,0
1,6,13482,50000,2.3,2.026,1,,,0,CCD,34710,34715,5,0,3.585,0
1,7,13482,70000,2.3,2.026,1,,,0,CCD,34711,34718,7,0,9.995,0
1,8,13482,60000,2.3,2.026,1,,,0,CCD,34712,34718,6,0,12.095,0
1,9,13482,60000,2.3,2.026,1,,,0,CCD,34712,34718,6,0,11.091,0
1,10,13482,50000,2.3,2.026,1,,,0,CCD,34714,34719,5,0,14.099,0
1,11,13482,50000,2.3,2.026,1,,,0,CCD,34714,34719,5,0,13.153,0
1,12,13482,50000,2.3,2.026,1,,,0,CCD,34715,34720,5,0,-19.66,0
1,13,13482,50000,2.3,2.026,1,,,0,CCD,34715,34720,5,0,-19.693,0
1,14,13482,50000,2.3,2.026,1,,,0,CCD,34724,34729,5,0,19.955,0
1,15,13482,50000,2.3,2.026,1,,,0,CCD,34724,34729,5,0,18.993,0
1,16,13482,50000,2.3,2.026,1,,,0,CCD,34724,34729,5,0,18,0
1,17,13482,50000,2.3,2.026,1,,,0,CCD,34724,34729,5,0,17.023,0
1,18,13482,50000,2.3,2.026,1,,,0,CCD,34724,34729,5,0,16.034,0
1,19,13482,50000,2.3,2.026,1,,,0,CCD,34724,34729,5,0,15.047,0
1,20,13482,50000,2.3,2.026,1,,,0,CCD,34724,34729,5,0,14.036,0
1,21,13482,50000,2.3,2.026,1,,,0,CCD,34724,34729,5,0,13.005,0
1,22,13482,50000,2.3,2.026,1,,,0,CCD,34724,34729,5,0,21.517,0
1,23,13482,50000,2.3,2.026,1,,,0,CCD,34724,34729,5,0,20.899,0
1,24,13482,50000,2.3,2.026,1,,,0,CCD,34725,34730,5,0,11.961,0
1,25,13482,230000,2.3,2.026,1,,,0,CCD,34729,34752,23,0,23.718,0
1,26,13482,230000,2.3,2.026,1,,,0,CCD,34729,34752,23,0,23.034,0
1,27,13482,340000,2.3,2.026,1,,,0,CCD,34731,34765,34,0,21.178,0
1,28,13482,330000,2.3,2.026,1,,,0,CCD,34731,34764,33,0,19.293,0
1,29,13482,340000,2.3,2.026,1,,,0,CCD,34731,34765,34,0,22.142,0
1,30,13482,320000,2.3,2.026,1,,,0,CCD,34732,34764,32,0,20.263,0
1,31,13482,50000,2.3,2.026,1,,,0,CCD,34736,34741,5,0,-10.851,0
1,32,13482,50000,2.3,2.026,1,,,0,CCD,34737,34742,5,0,-11.671,0
1,33,13482,60000,2.3,2.026,1,,,0,CCD,34739,34745,6,0,16.167,0
1,34,13482,60000,2.3,2.026,1,,,0,CCD,34739,34745,6,0,15.658,0
1,35,13482,50000,2.3,2.026,1,,,0,CCD,34742,34747,5,0,-1.381,0
1,36,13482,50000,2.3,2.026,1,,,0,CCD,34742,34747,5,0,-2.509,0
1,37,13482,50000,2.3,2.026,1,,,0,CCD,34743,34748,5,0,-0.332,0
1,38,13482,170000,2.3,2.026,1,,,0,CCD,34747,34764,17,0,18.281,0
1,39,13482,170000,2.3,2.026,1,,,0,CCD,34747,34764,17,0,17.308,0
1,40,13482,140000,2.3,2.026,1,,,0,CCD,34750,34764,14,0,16.319,0
1,41,13482,50000,2.3,2.026,1,,,0,CCD,34753,34758,5,0,-1.496,0
1,42,13482,50000,2.3,2.026,1,,,0,CCD,34753,34758,5,0,-2.582,0
1,43,13482,80000,2.3,2.026,1,,,0,CCD,34754,34762,8,0,-0.375,0
1,44,13482,110000,2.3,2.026,1,,,0,CCD,34755,34766,11,0,2.877,0
1,45,13482,110000,2.3,2.026,1,,,0,CCD,34755,34766,11,0,1.792,0
1,46,13482,100000,2.3,2.026,1,,,0,CCD,34755,34765,10,0,0.706,0
1,47,13482,100000,2.3,2.026,1,,,0,CCD,34756,34766,10,0,15.278,0
1,48,13482,80000,2.3,2.026,1,,,0,CCD,34757,34765,8,0,9.811,0
1,49,13482,90000,2.3,2.026,1,,,0,CCD,34757,34766,9,0,9.342,0
1,50,13482,50000,2.3,2.026,1,,,0,CCD,34758,34763,5,0,-11.816,0
1,51,13482,50000,2.3,2.026,1,,,0,CCD,34758,34763,5,0,-12.613,0
1,52,13482,70000,2.3,2.026,1,,,0,CCD,34759,34766,7,0,3.936,0
1,53,13482,70000,2.3,2.026,1,,,0,CCD,34759,34766,7,0,14.241,0
1,54,13482,60000,2.3,2.026,1,,,0,CCD,34759,34765,6,0,13.224,0
1,55,13482,60000,2.3,2.026,1,,,0,CCD,34760,34766,6,0,6.141,0
1,56,13482,60000,2.3,2.026,1,,,0,CCD,34760,34766,6,0,5.065,0
1,57,13482,60000,2.3,2.026,1,,,0,CCD,34760,34766,6,0,8.277,0
1,58,13482,60000,2.3,2.026,1,,,0,CCD,34760,34766,6,0,7.212,0
1,59,13482,50000,2.3,2.026,1,,,0,CCD,34785,34790,5,0,5.618,0
