SatelliteID,TaskID,OrbitNum,Priority,RecordRatio,WriteSpeed,ImageNum,StationID,WindowID,IsShadow,CameraType,WinBeginTime,WinEndTime,Duration,PitchAngleList,RollAngleList,YawAngleList
3,1,7778,50000,2.3,2.026,1,,,0,CCD,33755,33760,5,0,4.434,0
3,2,7778,50000,2.3,2.026,1,,,0,CCD,33755,33760,5,0,3.359,0
3,3,7778,50000,2.3,2.026,1,,,0,CCD,33755,33760,5,0,2.284,0
3,4,7778,50000,2.3,2.026,1,,,0,CCD,33755,33760,5,0,1.207,0
3,5,7778,720000,2.3,2.026,1,,,0,CCD,33755,33827,72,0,-7.02,0
3,6,7778,710000,2.3,2.026,1,,,0,CCD,33755,33826,71,0,-8.063,0
3,7,7778,380000,2.3,2.026,1,,,0,CCD,33755,33793,38,0,-5.962,0
3,8,7778,50000,2.3,2.026,1,,,0,CCD,33756,33761,5,0,3.986,0
3,9,7778,900000,2.3,2.026,1,,,0,CCD,33757,33847,90,0,7.857,0
3,10,7778,880000,2.3,2.026,1,,,0,CCD,33757,33845,88,0,6.801,0
3,11,7778,880000,2.3,2.026,1,,,0,CCD,33757,33845,88,0,5.744,0
3,12,7778,880000,2.3,2.026,1,,,0,CCD,33759,33847,88,0,8.919,0
3,13,7778,90000,2.3,2.026,1,,,0,CCD,33759,33768,9,0,-4.84,0
3,14,7778,730000,2.3,2.026,1,,,0,CCD,33759,33832,73,0,-2.019,0
3,15,7778,740000,2.3,2.026,1,,,0,CCD,33759,33833,74,0,-3.092,0
3,16,7778,720000,2.3,2.026,1,,,0,CCD,33759,33831,72,0,-4.164,0
3,17,7778,710000,2.3,2.026,1,,,0,CCD,33759,33830,71,0,-5.23,0
3,18,7778,730000,2.3,2.026,1,,,0,CCD,33759,33832,73,0,-0.943,0
3,19,7778,650000,2.3,2.026,1,,,0,CCD,33760,33825,65,0,-9.114,0
3,20,7778,650000,2.3,2.026,1,,,0,CCD,33760,33825,65,0,-10.158,0
3,21,7778,730000,2.3,2.026,1,,,0,CCD,33760,33833,73,0,-6.312,0
3,22,7778,700000,2.3,2.026,1,,,0,CCD,33760,33830,70,0,4.452,0
3,23,7778,700000,2.3,2.026,1,,,0,CCD,33760,33830,70,0,3.38,0
3,24,7778,430000,2.3,2.026,1,,,0,CCD,33761,33804,43,0,5.357,0
3,25,7778,700000,2.3,2.026,1,,,0,CCD,33761,33831,70,0,2.337,0
3,26,7778,720000,2.3,2.026,1,,,0,CCD,33761,33833,72,0,1.263,0
3,27,7778,720000,2.3,2.026,1,,,0,CCD,33761,33833,72,0,0.187,0
3,28,7778,780000,2.3,2.026,1,,,0,CCD,33762,33840,78,0,18.748,0
3,29,7778,50000,2.3,2.026,1,,,0,CCD,33764,33769,5,0,-4.067,0
3,30,7778,810000,2.3,2.026,1,,,0,CCD,33767,33848,81,0,10.048,0
3,31,7778,490000,2.3,2.026,1,,,0,CCD,33774,33823,49,0,-11.166,0
