SatelliteID,TaskID,OrbitNum,Priority,RecordRatio,WriteSpeed,ImageNum,StationID,WindowID,IsShadow,CameraType,WinBeginTime,WinEndTime,Duration,PitchAngleList,RollAngleList,YawAngleList
1,1,13497,50000,2.3,2.026,1,,,0,CCD,120349,120354,5,0,-24.187,0
1,2,13497,50000,2.3,2.026,1,,,0,CCD,120350,120355,5,0,-23.312,0
1,3,13497,50000,2.3,2.026,1,,,0,CCD,120351,120356,5,0,-22.434,0
1,4,13497,80000,2.3,2.026,1,,,0,CCD,120356,120364,8,0,-6.289,0
1,5,13497,80000,2.3,2.026,1,,,0,CCD,120356,120364,8,0,-6.574,0
1,6,13497,80000,2.3,2.026,1,,,0,CCD,120356,120364,8,0,-7.665,0
1,7,13497,50000,2.3,2.026,1,,,0,CCD,120360,120365,5,0,-16.805,0
1,8,13497,50000,2.3,2.026,1,,,0,CCD,120360,120365,5,0,-17.794,0
1,9,13497,50000,2.3,2.026,1,,,0,CCD,120360,120365,5,0,-21.597,0
1,10,13497,50000,2.3,2.026,1,,,0,CCD,120360,120365,5,0,-22.512,0
1,11,13497,50000,2.3,2.026,1,,,0,CCD,120360,120365,5,0,-23.42,0
1,12,13497,50000,2.3,2.026,1,,,0,CCD,120360,120365,5,0,-15.143,0
1,13,13497,50000,2.3,2.026,1,,,0,CCD,120360,120365,5,0,-15.809,0
1,14,13497,50000,2.3,2.026,1,,,0,CCD,120361,120366,5,0,-18.742,0
1,15,13497,50000,2.3,2.026,1,,,0,CCD,120361,120366,5,0,-19.697,0
1,16,13497,50000,2.3,2.026,1,,,0,CCD,120361,120366,5,0,-20.638,0
1,17,13497,50000,2.3,2.026,1,,,0,CCD,120361,120366,5,0,-24.315,0
1,18,13497,720000,2.3,2.026,1,,,0,CCD,120363,120435,72,0,19.061,0
1,19,13497,710000,2.3,2.026,1,,,0,CCD,120364,120435,71,0,20.041,0
1,20,13497,380000,2.3,2.026,1,,,0,CCD,120364,120402,38,0,20.973,0
1,21,13497,220000,2.3,2.026,1,,,0,CCD,120366,120388,22,0,-12.614,0
1,22,13497,220000,2.3,2.026,1,,,0,CCD,120366,120388,22,0,-13.397,0
1,23,13497,340000,2.3,2.026,1,,,0,CCD,120367,120401,34,0,-14.439,0
1,24,13497,90000,2.3,2.026,1,,,0,CCD,120367,120376,9,0,21.892,0
