SatelliteID,TaskID,OrbitNum,Priority,RecordRatio,WriteSpeed,ImageNum,StationID,WindowID,IsShadow,CameraType,WinBeginTime,WinEndTime,Duration,PitchAngleList,RollAngleList,YawAngleList
2,1,13572,50000,2.3,2.026,1,,,0,CCD,550842,550847,5,0,-14.639,0
2,2,13572,50000,2.3,2.026,1,,,0,CCD,550842,550847,5,0,-15.617,0
2,3,13572,50000,2.3,2.026,1,,,0,CCD,550843,550848,5,0,-13.73,0
2,4,13572,60000,2.3,2.026,1,,,0,CCD,550857,550863,6,0,-5.144,0
2,5,13572,60000,2.3,2.026,1,,,0,CCD,550857,550863,6,0,-6.196,0
2,6,13572,50000,2.3,2.026,1,,,0,CCD,550857,550862,5,0,-7.295,0
2,7,13572,50000,2.3,2.026,1,,,0,CCD,550858,550863,5,0,-3.06,0
2,8,13572,50000,2.3,2.026,1,,,0,CCD,550858,550863,5,0,-4.047,0
2,9,13572,50000,2.3,2.026,1,,,0,CCD,550858,550863,5,0,-8.373,0
2,10,13572,50000,2.3,2.026,1,,,0,CCD,550859,550864,5,0,15.337,0
2,11,13572,50000,2.3,2.026,1,,,0,CCD,550859,550864,5,0,15.06,0
2,12,13572,50000,2.3,2.026,1,,,0,CCD,550861,550866,5,0,16.396,0
2,13,13572,50000,2.3,2.026,1,,,0,CCD,550861,550866,5,0,15.819,0
2,14,13572,50000,2.3,2.026,1,,,0,CCD,550862,550867,5,0,22.809,0
2,15,13572,50000,2.3,2.026,1,,,0,CCD,550862,550867,5,0,22.206,0
2,16,13572,50000,2.3,2.026,1,,,0,CCD,550863,550868,5,0,10.563,0
2,17,13572,50000,2.3,2.026,1,,,0,CCD,550863,550868,5,0,9.566,0
2,18,13572,50000,2.3,2.026,1,,,0,CCD,550863,550868,5,0,8.525,0
2,19,13572,50000,2.3,2.026,1,,,0,CCD,550864,550869,5,0,12.618,0
2,20,13572,50000,2.3,2.026,1,,,0,CCD,550864,550869,5,0,11.619,0
2,21,13572,50000,2.3,2.026,1,,,0,CCD,550865,550870,5,0,13.632,0
2,22,13572,50000,2.3,2.026,1,,,0,CCD,550866,550871,5,0,14.674,0
2,23,13572,50000,2.3,2.026,1,,,0,CCD,550866,550871,5,0,14.621,0
2,24,13572,50000,2.3,2.026,1,,,0,CCD,550866,550871,5,0,15.622,0
2,25,13572,50000,2.3,2.026,1,,,0,CCD,550867,550872,5,0,17.783,0
2,26,13572,50000,2.3,2.026,1,,,0,CCD,550867,550872,5,0,16.857,0
2,27,13572,50000,2.3,2.026,1,,,0,CCD,550867,550872,5,0,15.928,0
2,28,13572,50000,2.3,2.026,1,,,0,CCD,550868,550873,5,0,18.729,0
2,29,13572,50000,2.3,2.026,1,,,0,CCD,550870,550875,5,0,20.585,0
2,30,13572,50000,2.3,2.026,1,,,0,CCD,550870,550875,5,0,19.681,0
2,31,13572,50000,2.3,2.026,1,,,0,CCD,550871,550876,5,0,21.479,0
2,32,13572,50000,2.3,2.026,1,,,0,CCD,550872,550877,5,0,22.407,0
2,33,13572,50000,2.3,2.026,1,,,0,CCD,550873,550878,5,0,23.289,0
2,34,13572,50000,2.3,2.026,1,,,0,CCD,550874,550879,5,0,24.116,0
2,35,13572,250000,2.3,2.026,1,,,0,CCD,550880,550905,25,0,19.829,0
2,36,13572,230000,2.3,2.026,1,,,0,CCD,550881,550904,23,0,20.797,0
2,37,13572,230000,2.3,2.026,1,,,0,CCD,550881,550904,23,0,18.87,0
2,38,13572,60000,2.3,2.026,1,,,0,CCD,550882,550888,6,0,14.588,0
