SatelliteID,TaskID,OrbitNum,Priority,RecordRatio,WriteSpeed,ImageNum,StationID,WindowID,IsShadow,CameraType,WinBeginTime,WinEndTime,Duration,PitchAngleList,RollAngleList,YawAngleList
4,1,7792,80000,2.3,2.026,1,,,0,CCD,121636,121644,8,0,15.551,0
4,2,7792,50000,2.3,2.026,1,,,0,CCD,121636,121641,5,0,10.481,0
4,3,7792,50000,2.3,2.026,1,,,0,CCD,121637,121642,5,0,14.606,0
4,4,7792,50000,2.3,2.026,1,,,0,CCD,121637,121642,5,0,13.601,0
4,5,7792,50000,2.3,2.026,1,,,0,CCD,121637,121642,5,0,12.592,0
4,6,7792,50000,2.3,2.026,1,,,0,CCD,121637,121642,5,0,11.555,0
4,7,7792,70000,2.3,2.026,1,,,0,CCD,121638,121645,7,0,17.506,0
4,8,7792,70000,2.3,2.026,1,,,0,CCD,121639,121646,7,0,16.583,0
4,9,7792,270000,2.3,2.026,1,,,0,CCD,121639,121666,27,0,-22.49,0
4,10,7792,60000,2.3,2.026,1,,,0,CCD,121640,121646,6,0,18.517,0
4,11,7792,270000,2.3,2.026,1,,,0,CCD,121640,121667,27,0,-21.595,0
4,12,7792,260000,2.3,2.026,1,,,0,CCD,121641,121667,26,0,-20.751,0
4,13,7792,50000,2.3,2.026,1,,,0,CCD,121642,121647,5,0,20.349,0
4,14,7792,50000,2.3,2.026,1,,,0,CCD,121642,121647,5,0,19.487,0
4,15,7792,50000,2.3,2.026,1,,,0,CCD,121643,121648,5,0,-12.811,0
4,16,7792,50000,2.3,2.026,1,,,0,CCD,121643,121648,5,0,-12.847,0
4,17,7792,180000,2.3,2.026,1,,,0,CCD,121645,121663,18,0,-24.253,0
4,18,7792,50000,2.3,2.026,1,,,0,CCD,121651,121656,5,0,20.256,0
4,19,7792,50000,2.3,2.026,1,,,0,CCD,121652,121657,5,0,24.775,0
4,20,7792,50000,2.3,2.026,1,,,0,CCD,121652,121657,5,0,23.884,0
4,21,7792,50000,2.3,2.026,1,,,0,CCD,121652,121657,5,0,23.005,0
4,22,7792,50000,2.3,2.026,1,,,0,CCD,121652,121657,5,0,22.113,0
4,23,7792,50000,2.3,2.026,1,,,0,CCD,121652,121657,5,0,21.219,0
4,24,7792,50000,2.3,2.026,1,,,0,CCD,121652,121657,5,0,19.359,0
4,25,7792,50000,2.3,2.026,1,,,0,CCD,121653,121658,5,0,18.404,0
4,26,7792,50000,2.3,2.026,1,,,0,CCD,121664,121669,5,0,-3.626,0
4,27,7792,50000,2.3,2.026,1,,,0,CCD,121665,121670,5,0,-4.466,0
4,28,7792,50000,2.3,2.026,1,,,0,CCD,121667,121672,5,0,22.243,0
4,29,7792,50000,2.3,2.026,1,,,0,CCD,121667,121672,5,0,21.782,0
4,30,7792,50000,2.3,2.026,1,,,0,CCD,121670,121675,5,0,5.813,0
4,31,7792,50000,2.3,2.026,1,,,0,CCD,121670,121675,5,0,4.712,0
4,32,7792,50000,2.3,2.026,1,,,0,CCD,121671,121676,5,0,6.832,0
4,33,7792,170000,2.3,2.026,1,,,0,CCD,121675,121692,17,0,24.152,0
4,34,7792,170000,2.3,2.026,1,,,0,CCD,121675,121692,17,0,23.277,0
4,35,7792,140000,2.3,2.026,1,,,0,CCD,121678,121692,14,0,22.387,0
4,36,7792,50000,2.3,2.026,1,,,0,CCD,121681,121686,5,0,5.703,0
4,37,7792,50000,2.3,2.026,1,,,0,CCD,121681,121686,5,0,4.642,0
4,38,7792,110000,2.3,2.026,1,,,0,CCD,121682,121693,11,0,8.834,0
4,39,7792,80000,2.3,2.026,1,,,0,CCD,121682,121690,8,0,6.793,0
4,40,7792,110000,2.3,2.026,1,,,0,CCD,121683,121694,11,0,9.92,0
4,41,7792,100000,2.3,2.026,1,,,0,CCD,121683,121693,10,0,7.837,0
4,42,7792,100000,2.3,2.026,1,,,0,CCD,121684,121694,10,0,21.447,0
