SatelliteID,TaskID,OrbitNum,Priority,RecordRatio,WriteSpeed,ImageNum,StationID,WindowID,IsShadow,CameraType,WinBeginTime,WinEndTime,Duration,PitchAngleList,RollAngleList,YawAngleList
4,1,7854,100000,2.3,2.026,1,,,0,CCD,464590,464600,10,0,-1.442,0
4,2,7854,100000,2.3,2.026,1,,,0,CCD,464620,464630,10,0,1.195,0
4,3,7854,100000,2.3,2.026,1,,,0,CCD,464681,464691,10,0,-18.377,0
4,4,7854,100000,2.3,2.026,1,,,0,CCD,464710,464720,10,0,9,0
4,5,7855,180000,2.3,2.026,1,,,0,CCD,469016,469198,18,45;44.803;44.485;44.162;43.835;43.503;43.166;42.824;42.477;42.125;41.768;41.405;41.037;40.664;40.286;39.901;39.512;39.117;38.716;38.309;37.896;37.478;37.053;36.623;36.186;35.744;35.295;34.84;34.378;33.911;33.436;32.956;32.469;31.975;31.475;30.968;30.455;29.935;29.409;28.875;28.335;27.789;27.236;26.676;26.109;25.536;24.956;24.37;23.777;23.178;22.572;21.96;21.341;20.716;20.086;19.449;18.806;18.157;17.503;16.843;16.177;15.506;14.83;14.149;13.464;12.773;12.078;11.379;10.676;9.969;9.258;8.543;7.826;7.105;6.382;5.657;4.929;4.199;3.467;2.735;2;1.265;0.53;-0.206;-0.942;-1.678;-2.414;-3.148;-3.882;-4.614;-5.345;-6.074;-6.801;-7.525;-8.247;-8.966;-9.682;-10.395;-11.104;-11.809;-12.51;-13.208;-13.9;-14.589;-15.272;-15.951;-16.624;-17.293;-17.955;-18.613;-19.264;-19.91;-20.55;-21.184;-21.812;-22.434;-23.049;-23.658;-24.261;-24.857;-25.446;-26.029;-26.606;-27.176;-27.739;-28.295;-28.845;-29.388;-29.925;-30.455;-30.978;-31.494;-32.004;-32.507;-33.004;-33.494;-33.978;-34.455;-34.926;-35.39;-35.848;-36.3;-36.745;-37.184;-37.618;-38.045;-38.466;-38.881;-39.29;-39.694;-40.091;-40.483;-40.87;-41.251;-41.626;-41.996;-42.361;-42.72;-43.074;-43.423;-43.767;-44.106;-44.44;-44.769;-45,-13.223;-13.213;-13.198;-13.182;-13.166;-13.15;-13.134;-13.117;-13.1;-13.083;-13.066;-13.049;-13.031;-13.013;-12.995;-12.977;-12.958;-12.939;-12.92;-12.901;-12.882;-12.862;-12.843;-12.823;-12.802;-12.782;-12.761;-12.74;-12.719;-12.698;-12.677;-12.655;-12.633;-12.611;-12.589;-12.566;-12.543;-12.52;-12.497;-12.474;-12.45;-12.426;-12.402;-12.378;-12.354;-12.329;-12.304;-12.279;-12.254;-12.229;-12.203;-12.177;-12.151;-12.125;-12.099;-12.072;-12.045;-12.018;-11.991;-11.964;-11.936;-11.909;-11.881;-11.853;-11.824;-11.796;-11.767;-11.738;-11.709;-11.68;-11.65;-11.621;-11.591;-11.561;-11.531;-11.5;-11.47;-11.439;-11.408;-11.377;-11.346;-11.315;-11.283;-11.252;-11.22;-11.188;-11.156;-11.123;-11.091;-11.058;-11.025;-10.992;-10.959;-10.926;-10.892;-10.859;-10.825;-10.791;-10.757;-10.723;-10.689;-10.654;-10.62;-10.585;-10.55;-10.515;-10.48;-10.444;-10.409;-10.374;-10.338;-10.302;-10.266;-10.23;-10.194;-10.158;-10.121;-10.085;-10.048;-10.011;-9.975;-9.938;-9.901;-9.863;-9.826;-9.789;-9.751;-9.714;-9.676;-9.638;-9.6;-9.563;-9.524;-9.486;-9.448;-9.41;-9.372;-9.333;-9.295;-9.256;-9.217;-9.178;-9.14;-9.101;-9.062;-9.023;-8.984;-8.945;-8.905;-8.866;-8.827;-8.787;-8.748;-8.708;-8.669;-8.629;-8.59;-8.55;-8.51;-8.47;-8.431;-8.391;-8.351;-8.311;-8.283,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,6,7855,160000,2.3,2.026,1,,,0,CCD,469016,469197,16,45;44.756;44.44;44.118;43.792;43.462;43.126;42.785;42.44;42.089;41.734;41.373;41.007;40.635;40.258;39.876;39.488;39.095;38.696;38.291;37.881;37.464;37.042;36.614;36.179;35.739;35.293;34.84;34.381;33.916;33.444;32.966;32.482;31.991;31.494;30.99;30.48;29.963;29.439;28.909;28.373;27.829;27.279;26.723;26.16;25.59;25.013;24.431;23.841;23.246;22.643;22.035;21.42;20.799;20.172;19.539;18.9;18.255;17.605;16.949;16.287;15.62;14.948;14.271;13.59;12.903;12.212;11.517;10.817;10.114;9.407;8.697;7.983;7.266;6.547;5.825;5.101;4.374;3.646;2.917;2.186;1.454;0.722;-0.011;-0.744;-1.477;-2.21;-2.942;-3.672;-4.402;-5.131;-5.857;-6.582;-7.304;-8.024;-8.741;-9.455;-10.166;-10.874;-11.578;-12.278;-12.974;-13.666;-14.353;-15.036;-15.714;-16.386;-17.054;-17.717;-18.374;-19.025;-19.671;-20.311;-20.945;-21.573;-22.194;-22.81;-23.42;-24.023;-24.619;-25.21;-25.793;-26.371;-26.941;-27.505;-28.063;-28.614;-29.158;-29.696;-30.227;-30.751;-31.269;-31.78;-32.285;-32.783;-33.274;-33.759;-34.238;-34.71;-35.176;-35.636;-36.089;-36.536;-36.977;-37.412;-37.841;-38.263;-38.68;-39.091;-39.496;-39.896;-40.29;-40.678;-41.06;-41.437;-41.809;-42.175;-42.536;-42.892;-43.243;-43.589;-43.929;-44.265;-44.596;-44.922;-45,-14.18;-14.169;-14.155;-14.141;-14.126;-14.111;-14.096;-14.08;-14.065;-14.049;-14.033;-14.017;-14;-13.983;-13.966;-13.949;-13.932;-13.914;-13.896;-13.878;-13.86;-13.842;-13.823;-13.804;-13.785;-13.765;-13.746;-13.726;-13.706;-13.685;-13.665;-13.644;-13.623;-13.602;-13.581;-13.559;-13.537;-13.515;-13.493;-13.47;-13.448;-13.425;-13.402;-13.378;-13.355;-13.331;-13.307;-13.283;-13.258;-13.233;-13.209;-13.183;-13.158;-13.133;-13.107;-13.081;-13.055;-13.029;-13.002;-12.975;-12.948;-12.921;-12.894;-12.866;-12.838;-12.81;-12.782;-12.754;-12.725;-12.697;-12.668;-12.638;-12.609;-12.58;-12.55;-12.52;-12.49;-12.459;-12.429;-12.398;-12.367;-12.336;-12.305;-12.274;-12.242;-12.21;-12.178;-12.146;-12.114;-12.082;-12.049;-12.016;-11.983;-11.95;-11.917;-11.883;-11.849;-11.816;-11.782;-11.748;-11.713;-11.679;-11.644;-11.61;-11.575;-11.54;-11.504;-11.469;-11.434;-11.398;-11.362;-11.326;-11.29;-11.254;-11.218;-11.181;-11.145;-11.108;-11.071;-11.034;-10.997;-10.96;-10.922;-10.885;-10.847;-10.81;-10.772;-10.734;-10.696;-10.658;-10.619;-10.581;-10.543;-10.504;-10.465;-10.427;-10.388;-10.349;-10.31;-10.271;-10.231;-10.192;-10.153;-10.113;-10.074;-10.034;-9.994;-9.954;-9.915;-9.875;-9.835;-9.794;-9.754;-9.714;-9.674;-9.633;-9.593;-9.553;-9.512;-9.472;-9.431;-9.39;-9.349;-9.309;-9.268;-9.258,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,7,7855,50000,2.3,2.026,1,,,0,CCD,469016,469186,5,45;44.815;44.499;44.178;43.852;43.522;43.186;42.846;42.501;42.151;41.795;41.435;41.069;40.698;40.321;39.939;39.551;39.158;38.76;38.355;37.945;37.529;37.107;36.679;36.244;35.804;35.358;34.906;34.447;33.982;33.51;33.033;32.548;32.058;31.561;31.057;30.547;30.03;29.506;28.976;28.44;27.896;27.346;26.79;26.226;25.657;25.08;24.497;23.908;23.312;22.71;22.101;21.486;20.865;20.238;19.604;18.965;18.32;17.669;17.013;16.351;15.684;15.011;14.334;13.651;12.964;12.273;11.577;10.877;10.173;9.465;8.754;8.04;7.323;6.602;5.88;5.155;4.428;3.699;2.969;2.237;1.504;0.771;0.037;-0.697;-1.431;-2.164;-2.897;-3.629;-4.359;-5.089;-5.816;-6.542;-7.265;-7.986;-8.704;-9.419;-10.131;-10.84;-11.545;-12.246;-12.943;-13.636;-14.324;-15.007;-15.686;-16.36;-17.029;-17.692;-18.35;-19.002;-19.649;-20.289;-20.924;-21.553;-22.176;-22.792;-23.403;-24.007;-24.604;-25.195;-25.78;-26.358;-26.929;-27.494;-28.052;-28.603;-29.148;-29.687;-30.218;-30.743;-31.261;-31.773;-32.278;-32.777;-33.269;-33.755;-34.234;-34.706;-35.173;-35.633;-36.087;-36.534;-36.975;-37.411;-37.84;-38.263;-38.68;-39.091;-39.497;-39.897;-40.291;-40.679;-41.062;-41.439;-41.811;-42.178;-42.539;-42.895;-43.246;-43.592;-43.933;-44.269;-44.6;-44.926;-45,-13.907;-13.899;-13.884;-13.869;-13.854;-13.839;-13.824;-13.808;-13.792;-13.776;-13.759;-13.743;-13.726;-13.709;-13.692;-13.674;-13.657;-13.639;-13.621;-13.602;-13.584;-13.565;-13.546;-13.527;-13.507;-13.487;-13.468;-13.447;-13.427;-13.407;-13.386;-13.365;-13.344;-13.322;-13.3;-13.279;-13.257;-13.234;-13.212;-13.189;-13.166;-13.143;-13.12;-13.096;-13.072;-13.048;-13.024;-13;-12.975;-12.95;-12.925;-12.9;-12.874;-12.849;-12.823;-12.797;-12.77;-12.744;-12.717;-12.69;-12.663;-12.636;-12.608;-12.581;-12.553;-12.525;-12.496;-12.468;-12.439;-12.41;-12.381;-12.352;-12.322;-12.293;-12.263;-12.233;-12.203;-12.172;-12.142;-12.111;-12.08;-12.049;-12.018;-11.986;-11.954;-11.923;-11.891;-11.858;-11.826;-11.794;-11.761;-11.728;-11.695;-11.662;-11.628;-11.595;-11.561;-11.527;-11.494;-11.459;-11.425;-11.391;-11.356;-11.321;-11.286;-11.251;-11.216;-11.181;-11.145;-11.11;-11.074;-11.038;-11.002;-10.966;-10.93;-10.893;-10.857;-10.82;-10.784;-10.747;-10.71;-10.672;-10.635;-10.598;-10.56;-10.523;-10.485;-10.447;-10.409;-10.371;-10.333;-10.295;-10.257;-10.218;-10.18;-10.141;-10.102;-10.063;-10.025;-9.986;-9.946;-9.907;-9.868;-9.829;-9.789;-9.75;-9.71;-9.671;-9.631;-9.591;-9.552;-9.512;-9.472;-9.432;-9.392;-9.351;-9.311;-9.271;-9.231;-9.19;-9.15;-9.11;-9.069;-9.029;-8.988;-8.979,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,8,7855,90000,2.3,2.026,1,,,0,CCD,469017,469192,9,45;44.773;44.46;44.142;43.82;43.493;43.161;42.825;42.483;42.137;41.785;41.429;41.067;40.7;40.328;39.95;39.567;39.179;38.785;38.385;37.98;37.569;37.152;36.729;36.301;35.866;35.426;34.979;34.526;34.067;33.602;33.131;32.653;32.169;31.678;31.181;30.678;30.168;29.652;29.129;28.6;28.064;27.522;26.973;26.417;25.856;25.287;24.712;24.131;23.544;22.95;22.349;21.743;21.13;20.512;19.887;19.257;18.62;17.978;17.331;16.677;16.019;15.355;14.687;14.013;13.335;12.652;11.965;11.274;10.578;9.879;9.176;8.47;7.761;7.049;6.334;5.617;4.897;4.176;3.453;2.728;2.002;1.276;0.548;-0.179;-0.907;-1.635;-2.362;-3.088;-3.814;-4.539;-5.262;-5.983;-6.702;-7.419;-8.134;-8.846;-9.555;-10.26;-10.963;-11.662;-12.356;-13.047;-13.734;-14.417;-15.094;-15.767;-16.436;-17.099;-17.757;-18.409;-19.056;-19.698;-20.333;-20.963;-21.587;-22.205;-22.817;-23.423;-24.022;-24.615;-25.202;-25.782;-26.356;-26.924;-27.485;-28.04;-28.587;-29.129;-29.664;-30.192;-30.714;-31.229;-31.738;-32.241;-32.737;-33.226;-33.709;-34.186;-34.656;-35.12;-35.578;-36.03;-36.476;-36.915;-37.348;-37.776;-38.197;-38.613;-39.023;-39.427;-39.826;-40.218;-40.606;-40.987;-41.364;-41.735;-42.1;-42.461;-42.816;-43.166;-43.511;-43.851;-44.187;-44.517;-44.843;-45,-15.691;-15.682;-15.67;-15.658;-15.645;-15.632;-15.619;-15.605;-15.592;-15.578;-15.564;-15.549;-15.535;-15.52;-15.505;-15.489;-15.474;-15.458;-15.442;-15.426;-15.409;-15.392;-15.375;-15.358;-15.34;-15.323;-15.305;-15.287;-15.268;-15.249;-15.23;-15.211;-15.192;-15.172;-15.152;-15.132;-15.112;-15.091;-15.071;-15.049;-15.028;-15.007;-14.985;-14.963;-14.941;-14.918;-14.895;-14.872;-14.849;-14.826;-14.802;-14.778;-14.754;-14.73;-14.705;-14.681;-14.656;-14.63;-14.605;-14.579;-14.553;-14.527;-14.501;-14.474;-14.447;-14.42;-14.393;-14.365;-14.338;-14.31;-14.282;-14.253;-14.225;-14.196;-14.167;-14.138;-14.108;-14.079;-14.049;-14.019;-13.988;-13.958;-13.927;-13.896;-13.865;-13.834;-13.802;-13.771;-13.739;-13.707;-13.675;-13.642;-13.609;-13.577;-13.544;-13.51;-13.477;-13.443;-13.409;-13.376;-13.341;-13.307;-13.273;-13.238;-13.203;-13.168;-13.133;-13.097;-13.062;-13.026;-12.99;-12.954;-12.918;-12.882;-12.845;-12.809;-12.772;-12.735;-12.698;-12.66;-12.623;-12.585;-12.548;-12.51;-12.472;-12.434;-12.395;-12.357;-12.318;-12.28;-12.241;-12.202;-12.163;-12.123;-12.084;-12.045;-12.005;-11.965;-11.926;-11.886;-11.846;-11.806;-11.765;-11.725;-11.685;-11.644;-11.603;-11.563;-11.522;-11.481;-11.44;-11.399;-11.357;-11.316;-11.275;-11.233;-11.192;-11.15;-11.108;-11.066;-11.025;-10.983;-10.941;-10.899;-10.856;-10.814;-10.794,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,9,7855,50000,2.3,2.026,1,,,0,CCD,469017,469185,5,45;44.827;44.505;44.177;43.845;43.508;43.166;42.818;42.466;42.108;41.745;41.377;41.003;40.624;40.239;39.849;39.452;39.05;38.642;38.229;37.809;37.383;36.951;36.513;36.069;35.618;35.161;34.698;34.228;33.752;33.269;32.779;32.283;31.78;31.271;30.755;30.232;29.702;29.165;28.622;28.072;27.515;26.951;26.38;25.803;25.219;24.628;24.031;23.427;22.816;22.199;21.575;20.945;20.309;19.666;19.018;18.363;17.703;17.037;16.365;15.688;15.005;14.318;13.625;12.928;12.226;11.52;10.809;10.095;9.377;8.655;7.931;7.203;6.472;5.739;5.003;4.266;3.527;2.786;2.045;1.302;0.559;-0.184;-0.928;-1.671;-2.414;-3.156;-3.897;-4.636;-5.374;-6.11;-6.844;-7.575;-8.304;-9.029;-9.752;-10.47;-11.186;-11.897;-12.604;-13.307;-14.006;-14.699;-15.388;-16.072;-16.75;-17.423;-18.091;-18.752;-19.408;-20.058;-20.702;-21.34;-21.971;-22.596;-23.215;-23.827;-24.433;-25.032;-25.624;-26.209;-26.788;-27.36;-27.925;-28.484;-29.035;-29.58;-30.118;-30.649;-31.174;-31.691;-32.202;-32.706;-33.204;-33.695;-34.179;-34.657;-35.128;-35.592;-36.05;-36.502;-36.948;-37.387;-37.82;-38.247;-38.668;-39.083;-39.491;-39.894;-40.292;-40.683;-41.069;-41.449;-41.824;-42.193;-42.556;-42.915;-43.268;-43.616;-43.959;-44.297;-44.63;-44.958;-45,-10.373;-10.362;-10.343;-10.324;-10.304;-10.284;-10.264;-10.244;-10.223;-10.203;-10.182;-10.161;-10.14;-10.119;-10.097;-10.076;-10.054;-10.032;-10.01;-9.987;-9.965;-9.942;-9.919;-9.896;-9.872;-9.849;-9.825;-9.802;-9.778;-9.753;-9.729;-9.704;-9.68;-9.655;-9.63;-9.605;-9.579;-9.554;-9.528;-9.502;-9.476;-9.45;-9.423;-9.397;-9.37;-9.343;-9.316;-9.289;-9.261;-9.234;-9.206;-9.178;-9.15;-9.122;-9.094;-9.065;-9.036;-9.007;-8.979;-8.949;-8.92;-8.891;-8.861;-8.831;-8.801;-8.771;-8.741;-8.711;-8.681;-8.65;-8.619;-8.588;-8.557;-8.526;-8.495;-8.464;-8.432;-8.4;-8.369;-8.337;-8.305;-8.272;-8.24;-8.208;-8.175;-8.142;-8.11;-8.077;-8.044;-8.011;-7.977;-7.944;-7.911;-7.877;-7.843;-7.81;-7.776;-7.742;-7.708;-7.673;-7.639;-7.605;-7.57;-7.536;-7.501;-7.466;-7.431;-7.396;-7.361;-7.326;-7.291;-7.256;-7.221;-7.185;-7.15;-7.114;-7.078;-7.043;-7.007;-6.971;-6.935;-6.899;-6.863;-6.827;-6.791;-6.755;-6.719;-6.682;-6.646;-6.609;-6.573;-6.536;-6.5;-6.463;-6.427;-6.39;-6.353;-6.316;-6.28;-6.243;-6.206;-6.169;-6.132;-6.095;-6.058;-6.021;-5.984;-5.947;-5.91;-5.873;-5.836;-5.799;-5.762;-5.725;-5.687;-5.65;-5.613;-5.576;-5.539;-5.502;-5.465;-5.427;-5.39;-5.385,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4,10,7855,80000,2.3,2.026,1,,,0,CCD,469017,469188,8,45;44.801;44.478;44.151;43.818;43.481;43.138;42.791;42.438;42.08;41.717;41.349;40.975;40.595;40.21;39.82;39.423;39.021;38.613;38.199;37.779;37.353;36.921;36.483;36.038;35.587;35.13;34.667;34.197;33.72;33.237;32.747;32.251;31.748;31.238;30.722;30.199;29.669;29.132;28.589;28.039;27.481;26.918;26.347;25.769;25.185;24.594;23.997;23.393;22.782;22.165;21.541;20.911;20.274;19.632;18.983;18.329;17.668;17.002;16.331;15.653;14.971;14.284;13.591;12.894;12.192;11.486;10.776;10.061;9.343;8.622;7.897;7.17;6.439;5.706;4.971;4.234;3.495;2.755;2.013;1.271;0.528;-0.215;-0.959;-1.702;-2.444;-3.186;-3.926;-4.665;-5.403;-6.138;-6.872;-7.603;-8.331;-9.056;-9.778;-10.497;-11.211;-11.922;-12.629;-13.332;-14.03;-14.723;-15.411;-16.095;-16.773;-17.445;-18.112;-18.774;-19.429;-20.079;-20.722;-21.36;-21.991;-22.615;-23.234;-23.845;-24.451;-25.049;-25.641;-26.226;-26.805;-27.376;-27.941;-28.499;-29.051;-29.595;-30.133;-30.664;-31.188;-31.705;-32.216;-32.719;-33.217;-33.707;-34.191;-34.668;-35.139;-35.603;-36.061;-36.513;-36.958;-37.397;-37.83;-38.257;-38.677;-39.092;-39.501;-39.903;-40.3;-40.692;-41.077;-41.457;-41.831;-42.2;-42.564;-42.922;-43.275;-43.623;-43.966;-44.304;-44.636;-44.964;-45,-10.499;-10.487;-10.468;-10.449;-10.429;-10.409;-10.389;-10.369;-10.349;-10.329;-10.308;-10.287;-10.266;-10.245;-10.224;-10.202;-10.181;-10.159;-10.137;-10.114;-10.092;-10.069;-10.046;-10.023;-10;-9.977;-9.953;-9.93;-9.906;-9.882;-9.858;-9.833;-9.808;-9.784;-9.759;-9.734;-9.708;-9.683;-9.657;-9.631;-9.605;-9.579;-9.553;-9.526;-9.5;-9.473;-9.446;-9.419;-9.391;-9.364;-9.336;-9.309;-9.281;-9.252;-9.224;-9.196;-9.167;-9.138;-9.109;-9.08;-9.051;-9.022;-8.992;-8.963;-8.933;-8.903;-8.873;-8.842;-8.812;-8.781;-8.751;-8.72;-8.689;-8.658;-8.627;-8.595;-8.564;-8.532;-8.5;-8.468;-8.436;-8.404;-8.372;-8.34;-8.307;-8.274;-8.242;-8.209;-8.176;-8.143;-8.109;-8.076;-8.043;-8.009;-7.975;-7.941;-7.908;-7.874;-7.839;-7.805;-7.771;-7.737;-7.702;-7.667;-7.633;-7.598;-7.563;-7.528;-7.493;-7.458;-7.423;-7.388;-7.352;-7.317;-7.281;-7.246;-7.21;-7.174;-7.138;-7.102;-7.066;-7.03;-6.994;-6.958;-6.922;-6.886;-6.849;-6.813;-6.777;-6.74;-6.704;-6.667;-6.63;-6.594;-6.557;-6.52;-6.483;-6.447;-6.41;-6.373;-6.336;-6.299;-6.262;-6.225;-6.188;-6.151;-6.113;-6.076;-6.039;-6.002;-5.965;-5.928;-5.89;-5.853;-5.816;-5.779;-5.741;-5.704;-5.667;-5.629;-5.592;-5.555;-5.518;-5.514,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
