SatelliteID,TaskID,OrbitNum,Priority,RecordRatio,WriteSpeed,ImageNum,StationID,WindowID,IsShadow,CameraType,WinBeginTime,WinEndTime,Duration,PitchAngleList,RollAngleList,YawAngleList
1,1,13573,100000,2.3,2.026,1,,,0,CCD,553523,553533,10,0,9.879,0
1,2,13573,50000,2.3,2.026,1,,,0,CCD,553535,553540,5,0,13.302,0
1,3,13573,50000,2.3,2.026,1,,,0,CCD,553615,553620,5,0,8.221,0
1,4,13573,50000,2.3,2.026,1,,,0,CCD,554182,554187,5,0,-24.024,0
1,5,13573,50000,2.3,2.026,1,,,0,CCD,554182,554187,5,0,-24.366,0
1,6,13573,80000,2.3,2.026,1,,,0,CCD,554186,554194,8,0,2.268,0
1,7,13573,80000,2.3,2.026,1,,,0,CCD,554186,554194,8,0,1.189,0
1,8,13573,80000,2.3,2.026,1,,,0,CCD,554186,554194,8,0,0,0
1,9,13573,50000,2.3,2.026,1,,,0,CCD,554187,554192,5,0,5.598,0
1,10,13573,50000,2.3,2.026,1,,,0,CCD,554187,554192,5,0,5.518,0
1,11,13573,60000,2.3,2.026,1,,,0,CCD,554187,554193,6,0,4.445,0
1,12,13573,60000,2.3,2.026,1,,,0,CCD,554187,554193,6,0,3.369,0
1,13,13573,80000,2.3,2.026,1,,,0,CCD,554187,554195,8,0,-0.978,0
1,14,13573,60000,2.3,2.026,1,,,0,CCD,554187,554193,6,0,-2.078,0
1,15,13573,270000,2.3,2.026,1,,,0,CCD,554189,554216,27,0,21.36,0
1,16,13573,260000,2.3,2.026,1,,,0,CCD,554190,554216,26,0,23.056,0
1,17,13573,260000,2.3,2.026,1,,,0,CCD,554190,554216,26,0,22.266,0
1,18,13573,50000,2.3,2.026,1,,,0,CCD,554193,554198,5,0,0.13,0
1,19,13573,50000,2.3,2.026,1,,,0,CCD,554193,554198,5,0,-0.587,0
1,20,13573,170000,2.3,2.026,1,,,0,CCD,554193,554210,17,0,15.517,0
1,21,13573,50000,2.3,2.026,1,,,0,CCD,554194,554199,5,0,-1.676,0
1,22,13573,180000,2.3,2.026,1,,,0,CCD,554194,554212,18,0,19.436,0
1,23,13573,180000,2.3,2.026,1,,,0,CCD,554194,554212,18,0,18.483,0
1,24,13573,170000,2.3,2.026,1,,,0,CCD,554194,554211,17,0,17.517,0
1,25,13573,160000,2.3,2.026,1,,,0,CCD,554194,554210,16,0,16.539,0
1,26,13573,160000,2.3,2.026,1,,,0,CCD,554194,554210,16,0,14.526,0
1,27,13573,140000,2.3,2.026,1,,,0,CCD,554195,554209,14,0,13.481,0
1,28,13573,50000,2.3,2.026,1,,,0,CCD,554198,554203,5,0,3.421,0
1,29,13573,50000,2.3,2.026,1,,,0,CCD,554198,554203,5,0,3.154,0
1,30,13573,110000,2.3,2.026,1,,,0,CCD,554198,554209,11,0,11.389,0
1,31,13573,50000,2.3,2.026,1,,,0,CCD,554199,554204,5,0,2.106,0
1,32,13573,50000,2.3,2.026,1,,,0,CCD,554199,554204,5,0,0.998,0
1,33,13573,50000,2.3,2.026,1,,,0,CCD,554199,554204,5,0,0,0
1,34,13573,50000,2.3,2.026,1,,,0,CCD,554199,554204,5,0,-1.192,0
1,35,13573,100000,2.3,2.026,1,,,0,CCD,554199,554209,10,0,12.465,0
1,36,13573,80000,2.3,2.026,1,,,0,CCD,554200,554208,8,0,3.997,0
1,37,13573,70000,2.3,2.026,1,,,0,CCD,554200,554207,7,0,2.898,0
1,38,13573,70000,2.3,2.026,1,,,0,CCD,554201,554208,7,0,5.486,0
1,39,13573,70000,2.3,2.026,1,,,0,CCD,554201,554208,7,0,5.034,0
1,40,13573,50000,2.3,2.026,1,,,0,CCD,554201,554206,5,0,1.822,0
1,41,13573,50000,2.3,2.026,1,,,0,CCD,554207,554212,5,0,14.527,0
1,42,13573,50000,2.3,2.026,1,,,0,CCD,554207,554212,5,0,13.897,0
1,43,13573,70000,2.3,2.026,1,,,0,CCD,554213,554220,7,0,-0.511,0
1,44,13573,70000,2.3,2.026,1,,,0,CCD,554213,554220,7,0,-1.613,0
1,45,13573,50000,2.3,2.026,1,,,0,CCD,554214,554219,5,0,0.551,0
1,46,13573,60000,2.3,2.026,1,,,0,CCD,554214,554220,6,0,-2.695,0
1,47,13573,60000,2.3,2.026,1,,,0,CCD,554214,554220,6,0,-3.784,0
1,48,13573,50000,2.3,2.026,1,,,0,CCD,554215,554220,5,0,-4.849,0
1,49,13573,50000,2.3,2.026,1,,,0,CCD,554216,554221,5,0,-5.923,0
1,50,13573,50000,2.3,2.026,1,,,0,CCD,554217,554222,5,0,0.634,0
1,51,13573,50000,2.3,2.026,1,,,0,CCD,554217,554222,5,0,-7.001,0
1,52,13573,110000,2.3,2.026,1,,,0,CCD,554232,554243,11,0,-7.64,0
1,53,13573,110000,2.3,2.026,1,,,0,CCD,554232,554243,11,0,-8.616,0
1,54,13573,110000,2.3,2.026,1,,,0,CCD,554232,554243,11,0,-9.68,0
1,55,13573,70000,2.3,2.026,1,,,0,CCD,554234,554241,7,0,-2.098,0
1,56,13573,90000,2.3,2.026,1,,,0,CCD,554234,554243,9,0,-10.716,0
1,57,13573,70000,2.3,2.026,1,,,0,CCD,554234,554241,7,0,-13.808,0
1,58,13573,80000,2.3,2.026,1,,,0,CCD,554234,554242,8,0,-14.82,0
1,59,13573,50000,2.3,2.026,1,,,0,CCD,554234,554239,5,0,4.195,0
1,60,13573,50000,2.3,2.026,1,,,0,CCD,554234,554239,5,0,3.517,0
1,61,13573,50000,2.3,2.026,1,,,0,CCD,554234,554239,5,0,2.44,0
1,62,13573,50000,2.3,2.026,1,,,0,CCD,554234,554239,5,0,1.36,0
1,63,13573,50000,2.3,2.026,1,,,0,CCD,554234,554239,5,0,0.279,0
1,64,13573,80000,2.3,2.026,1,,,0,CCD,554234,554242,8,0,-0.815,0
1,65,13573,70000,2.3,2.026,1,,,0,CCD,554234,554241,7,0,-1.899,0
1,66,13573,70000,2.3,2.026,1,,,0,CCD,554234,554241,7,0,-2.971,0
1,67,13573,80000,2.3,2.026,1,,,0,CCD,554235,554243,8,0,-11.74,0
1,68,13573,70000,2.3,2.026,1,,,0,CCD,554235,554242,7,0,-15.797,0
1,69,13573,100000,2.3,2.026,1,,,0,CCD,554235,554245,10,0,-16.786,0
1,70,13573,110000,2.3,2.026,1,,,0,CCD,554235,554246,11,0,-17.765,0
1,71,13573,100000,2.3,2.026,1,,,0,CCD,554235,554245,10,0,-18.736,0
1,72,13573,90000,2.3,2.026,1,,,0,CCD,554235,554244,9,0,-19.7,0
1,73,13573,80000,2.3,2.026,1,,,0,CCD,554235,554243,8,0,-20.657,0
1,74,13573,60000,2.3,2.026,1,,,0,CCD,554235,554241,6,0,-4.048,0
1,75,13573,60000,2.3,2.026,1,,,0,CCD,554235,554241,6,0,-5.121,0
1,76,13573,90000,2.3,2.026,1,,,0,CCD,554235,554244,9,0,-6.181,0
1,77,13573,90000,2.3,2.026,1,,,0,CCD,554235,554244,9,0,-6.588,0
1,78,13573,60000,2.3,2.026,1,,,0,CCD,554236,554242,6,0,-12.792,0
1,79,13573,70000,2.3,2.026,1,,,0,CCD,554236,554243,7,0,-21.547,0
1,80,13573,90000,2.3,2.026,1,,,0,CCD,554236,554245,9,0,-22.47,0
1,81,13573,60000,2.3,2.026,1,,,0,CCD,554236,554242,6,0,-12.765,0
1,82,13573,50000,2.3,2.026,1,,,0,CCD,554241,554246,5,0,7.58,0
1,83,13573,50000,2.3,2.026,1,,,0,CCD,554241,554246,5,0,6.878,0
1,84,13573,50000,2.3,2.026,1,,,0,CCD,554245,554250,5,0,-17.132,0
1,85,13573,50000,2.3,2.026,1,,,0,CCD,554245,554250,5,0,-17.96,0
1,86,13573,50000,2.3,2.026,1,,,0,CCD,554246,554251,5,0,-19.299,0
1,87,13573,50000,2.3,2.026,1,,,0,CCD,554246,554251,5,0,-19.881,0
1,88,13573,50000,2.3,2.026,1,,,0,CCD,554246,554251,5,0,-20.842,0
1,89,13573,50000,2.3,2.026,1,,,0,CCD,554247,554252,5,0,-21.792,0
1,90,13573,50000,2.3,2.026,1,,,0,CCD,554248,554253,5,0,-22.675,0
1,91,13573,50000,2.3,2.026,1,,,0,CCD,554305,554310,5,0,22.043,0
1,92,13573,50000,2.3,2.026,1,,,0,CCD,554305,554310,5,0,21.853,0
1,93,13573,50000,2.3,2.026,1,,,0,CCD,554360,554365,5,0,24.964,0
1,94,13573,50000,2.3,2.026,1,,,0,CCD,554361,554366,5,0,21.625,0
1,95,13573,50000,2.3,2.026,1,,,0,CCD,554361,554366,5,0,20.981,0
1,96,13573,50000,2.3,2.026,1,,,0,CCD,554362,554367,5,0,23.697,0
1,97,13573,50000,2.3,2.026,1,,,0,CCD,554363,554368,5,0,20.99,0
1,98,13573,50000,2.3,2.026,1,,,0,CCD,554363,554368,5,0,20.255,0
1,99,13573,50000,2.3,2.026,1,,,0,CCD,554363,554368,5,0,19.286,0
1,100,13573,50000,2.3,2.026,1,,,0,CCD,554364,554369,5,0,24.6,0
1,101,13573,50000,2.3,2.026,1,,,0,CCD,554365,554370,5,0,24.979,0
1,102,13573,50000,2.3,2.026,1,,,0,CCD,554368,554373,5,0,19.519,0
1,103,13573,50000,2.3,2.026,1,,,0,CCD,554369,554374,5,0,18.897,0
